2.182161080540270195e+05 1.448401616120805271e-02
2.182181090545272746e+05 1.485655283123715753e-02
2.182201100550275005e+05 5.924083547827879541e-03
2.182221110555277555e+05 -9.851890793029600621e-03
2.182241120560280106e+05 -4.743464068071544248e-03
2.182261130565282656e+05 1.033503831547945978e-02
2.182281140570285206e+05 -3.537944879147623956e-03
2.182301150575287757e+05 -9.905776557584159217e-03
2.182321160580290016e+05 1.476974879987392325e-02
2.182341170585292566e+05 2.994025405590974853e-02
2.182361180590295116e+05 8.211145681454642270e-03
2.182381190595297667e+05 -1.486007524516742839e-02
2.182401200600300217e+05 5.790474956607814111e-03
2.182421210605302767e+05 -6.968051718161910428e-03
2.182441220610305027e+05 1.186955314483956192e-02
2.182461230615307577e+05 -1.070541859795942109e-02
2.182481240620310127e+05 -3.684857788790735136e-03
2.182501250625312678e+05 -6.951489522638579915e-03
2.182521260630315228e+05 -6.718192039941854078e-03
2.182541270635317778e+05 -9.115711634407693345e-03
2.182561280640320037e+05 9.907735795218804847e-03
2.182581290645322588e+05 3.803040273007439465e-02
2.182601300650325138e+05 6.218160005178070826e-02
2.182621310655327688e+05 2.301718820682124161e-02
2.182641320660330239e+05 1.701395151913107084e-02
2.182661330665332789e+05 -4.440336980275491418e-05
2.182681340670335048e+05 -5.950297304742454586e-03
2.182701350675337599e+05 -5.709327974058506748e-03
2.182721360680340149e+05 8.522634907018787620e-03
2.182741370685342699e+05 3.646661588555609457e-02
2.182761380690345250e+05 5.323150352541304586e-02
2.182781390695347800e+05 9.341392355503884692e-01
2.182801400700350059e+05 3.323437660379128911e+00
2.182821410705352610e+05 1.835514827016547779e+00
2.182841420710355160e+05 9.025938038641953542e-02
2.182861430715357710e+05 1.107309611657104551e-02
2.182881440720360260e+05 -1.222932988589357957e-02
2.182901450725362811e+05 1.931430564670629305e-03
2.182921460730365070e+05 4.026151270105658708e-03
2.182941470735367620e+05 2.132318595332291233e-01
2.182961480740370171e+05 2.081604296798228226e+00
2.182981490745372721e+05 3.096455389159470606e+00
2.183001500750375271e+05 6.771532111001233867e-01
2.183021510755377822e+05 9.416730790890521369e-03
2.183041520760380081e+05 1.418791772289076762e-02
2.183061530765382631e+05 1.552582151556024237e-04
2.183081540770385182e+05 -6.323269364914253614e-03
2.183101550775387732e+05 8.556236181362944461e-04
2.183121560780390282e+05 1.225933083824810865e-02
2.183141570785392832e+05 1.233661324984896028e-03
2.183161580790395092e+05 2.066465866838694196e-02
2.183181590795397642e+05 -9.119889567924723689e-03
2.183201600800400192e+05 7.087959604765658138e-03
2.183221610805402743e+05 4.122922817285737569e-03
2.183241620810405293e+05 -5.622313271897120580e-03
2.183261630815407843e+05 -1.044143943679677958e-02
2.183281640820410103e+05 -9.574749087044979318e-03
2.183301650825412653e+05 4.418039957092729196e-03
2.183321660830415203e+05 8.137288348156159618e-03
2.183341670835417754e+05 -2.679326552877669097e-03
2.183361680840420304e+05 -8.149050565742483807e-03
2.183381690845422854e+05 -7.691172005351396002e-03
2.183401700850425113e+05 -3.019947401865200661e-03
2.183421710855427664e+05 5.678590394809232035e-03
2.183441720860430214e+05 -4.386366018189210604e-03
2.183461730865432764e+05 1.099665812214071538e-02
2.183481740870435315e+05 -1.613805933867775268e-03
2.183501750875437574e+05 -4.022538545309084328e-03
2.183521760880440124e+05 5.224568512191163361e-03
2.183541770885442675e+05 2.269720551295483640e-02
2.183561780890445225e+05 -1.228116905430298722e-02
2.183581790895447775e+05 -8.414875488257365574e-03
2.183601800900450326e+05 1.687370096250262810e-02
2.183621810905452585e+05 2.693570403208713979e-03
2.183641820910455135e+05 -8.394665161396405728e-03
2.183661830915457685e+05 7.503100495270462189e-03
2.183681840920460236e+05 2.148931634751658978e-02
2.183701850925462786e+05 5.516622831688975173e-03
2.183721860930465336e+05 6.550159301604113055e-03
2.183741870935467596e+05 6.009338379975363159e-03
2.183761880940470146e+05 2.844369999486701453e-02
2.183781890945472696e+05 1.419518331299688720e-02
2.183801900950475247e+05 8.047943042131713159e-03
2.183821910955477797e+05 4.259073445985863196e-03
2.183841920960480347e+05 -1.794285725987979432e-02
2.183861930965482607e+05 2.702323625403152407e-03
2.183881940970485157e+05 1.106210224197484542e-02
2.183901950975487707e+05 1.817243955452531833e-03
2.183921960980490257e+05 4.178518317581480200e-03
2.183941970985492808e+05 -6.326196129202408397e-03
2.183961980990495358e+05 1.456307860587814119e-03
2.183981990995497617e+05 -4.746613919246840327e-03
2.184002001000500168e+05 2.232453935559039135e-02
2.184022011005502718e+05 -1.230133659865773358e-03
2.184042021010505268e+05 -1.158480030164370234e-02
2.184062031015507819e+05 1.823864936868620570e-03
2.184082041020510369e+05 -1.401960761947680352e-04
2.184102051025512628e+05 -2.076738277013406506e-02
2.184122061030515179e+05 6.667413891957515298e-03
2.184142071035517729e+05 2.360600542386367615e-03
2.184162081040520279e+05 -2.278785290649578375e-03
2.184182091045522830e+05 -3.176358817237809329e-03
2.184202101050525380e+05 -8.704201515748133389e-03
2.184222111055527639e+05 2.321277699500829881e-04
2.184242121060530189e+05 5.045786059199354641e-03
2.184262131065532740e+05 1.471210145649913016e-02
2.184282141070535290e+05 5.353832546218599206e-03
2.184302151075537840e+05 4.517352781915101763e-03
2.184322161080540391e+05 2.089138203118038380e-03
2.184342171085542650e+05 3.619531720431226878e-03
2.184362181090545200e+05 1.353388890349387606e-03
2.184382191095547751e+05 -6.619066595948843064e-03
2.184402201100550301e+05 8.642456369665277305e-03
2.184422211105552851e+05 -8.718307372663316665e-03
2.184442221110555402e+05 -1.547169060398692619e-02
2.184462231115557661e+05 4.177977634837458897e-03
2.184482241120560211e+05 5.318729229005911795e-03
2.184502251125562761e+05 -8.026856255823455050e-03
2.184522261130565312e+05 -2.851855909281113266e-02
2.184542271135567862e+05 1.314996370341494150e-03
2.184562281140570412e+05 -2.512076730474378100e-02
2.184582291145572672e+05 -2.347441265635637903e-02
2.184602301150575222e+05 1.626689050398900591e-02
2.184622311155577772e+05 -1.167847375975894497e-02
2.184642321160580323e+05 3.702544773555759266e-03
2.184662331165582873e+05 6.989766028740822777e-03
2.184682341170585423e+05 5.305705413191520899e-03
2.184702351175587683e+05 7.043855169453340156e-03
2.184722361180590233e+05 1.025120110756535217e-02
2.184742371185592783e+05 1.600666508581034819e-02
2.184762381190595333e+05 2.307737468709963446e-03
2.184782391195597884e+05 1.202036927289633350e-02
2.184802401200600434e+05 8.415375946610318455e-04
2.184822411205602693e+05 7.133798955851997602e-03
2.184842421210605244e+05 3.796995193834317144e-03
2.184862431215607794e+05 5.653434588396145759e-03
2.184882441220610344e+05 -1.239041888082866114e-03
2.184902451225612895e+05 -5.548930895403688356e-03
2.184922461230615445e+05 9.040340478196760843e-03
2.184942471235617704e+05 4.442465896271919137e-03
2.184962481240620255e+05 7.131883997299177588e-03
2.184982491245622805e+05 -1.140033542281089496e-02
2.185002501250625355e+05 9.473317587473445087e-03
2.185022511255627905e+05 -7.852284156385648528e-03
2.185042521260630456e+05 1.049961848771853272e-02
2.185062531265632715e+05 1.980985303789722582e-02
2.185082541270635265e+05 4.411953207507240265e-03
2.185102551275637816e+05 3.930943328210430651e-05
2.185122561280640366e+05 -3.235654311810394913e-03
2.185142571285642916e+05 1.946024743981501217e-04
2.185162581290645467e+05 -1.292141320435069574e-02
2.185182591295647726e+05 6.143358158378054400e-03
2.185202601300650276e+05 1.145964854279256720e-02
2.185222611305652827e+05 4.501989178855458733e-03
2.185242621310655377e+05 5.747621737464497088e-03
2.185262631315657927e+05 1.192820431322613901e-02
2.185282641320660186e+05 5.332074572968883291e-03
2.185302651325662737e+05 1.195722545000432388e-02
2.185322661330665287e+05 2.012178950155218624e-02
2.185342671335667837e+05 -1.047774302627008276e-02
2.185362681340670388e+05 -2.034140939852217486e-02
2.185382691345672938e+05 -5.637916150046606845e-03
2.185402701350675197e+05 -6.862788538751789583e-03
2.185422711355677748e+05 1.166484096216962967e-02
2.185442721360680298e+05 8.850222751744206418e-03
2.185462731365682848e+05 -6.637893045974804437e-03
2.185482741370685399e+05 8.923661033436882870e-03
2.185502751375687949e+05 -1.234646288954144083e-03
2.185522761380690208e+05 8.362245296042875031e-03
2.185542771385692758e+05 -9.545199212933605298e-04
2.185562781390695309e+05 5.902447475703734986e-03
2.185582791395697859e+05 -8.752979451116358819e-03
2.185602801400700409e+05 -9.080788023951650786e-03
2.185622811405702960e+05 3.342405357205520920e-04
2.185642821410705219e+05 1.480699489269985888e-03
2.185662831415707769e+05 1.022614231967215737e-02
2.185682841420710320e+05 -2.613490138239386515e-03
2.185702851425712870e+05 2.005521582275642672e-02
2.185722861430715420e+05 -6.596063006115081631e-03
2.185742871435717971e+05 -1.049909950556846862e-02
2.185762881440720230e+05 5.182118470741280472e-03
2.185782891445722780e+05 4.626480544175135164e-03
2.185802901450725331e+05 1.666852023143943623e-02
2.185822911455727881e+05 9.144584542182058670e-03
2.185842921460730431e+05 2.046058945813621771e-02
2.185862931465732981e+05 3.311120564480461714e-02
2.185882941470735241e+05 1.424173712516829844e-02
2.185902951475737791e+05 7.233024345929776368e-03
2.185922961480740341e+05 2.238889759938033838e-02
2.185942971485742892e+05 3.102335595618196593e-03
2.185962981490745442e+05 2.556076407171456281e-03
2.185982991495747992e+05 1.020528991905286266e-02
2.186003001500750252e+05 -2.268868889261915246e-03
2.186023011505752802e+05 6.148835373003884788e-03
2.186043021510755352e+05 5.553346500647479873e-03
2.186063031515757903e+05 3.720805780478041169e-02
2.186083041520760453e+05 1.015512887662931713e-02
2.186103051525763003e+05 2.159443903214187509e-03
2.186123061530765262e+05 3.341891746380614911e-03
2.186143071535767813e+05 6.705519543572119670e-03
2.186163081540770363e+05 -6.420963720218867202e-03
2.186183091545772913e+05 -1.607168131851219664e-02
2.186203101550775464e+05 1.398390962628855844e-02
2.186223111555778014e+05 3.374836033534025365e-03
2.186243121560780273e+05 1.519049473702302477e-02
2.186263131565782824e+05 -6.176391944612146141e-03
2.186283141570785374e+05 3.796510165007194876e-03
2.186303151575787924e+05 5.735298701939867128e-02
2.186323161580790475e+05 1.758124501562468300e-01
2.186343171585793025e+05 1.885879949152668156e-01
2.186363181590795284e+05 4.333884168674569104e-02
2.186383191595797834e+05 -4.204721281021728263e-03
2.186403201600800385e+05 2.263928353976456254e-02
2.186423211605802935e+05 -7.965284868489849041e-03
2.186443221610805485e+05 9.515070615027581419e-03
2.186463231615808036e+05 1.177950245272101071e-02
2.186483241620810295e+05 -9.537640379387013999e-04
2.186503251625812845e+05 2.760035843372321291e-03
2.186523261630815396e+05 2.549464804933825046e-02
2.186543271635817946e+05 1.022245594603652802e-01
2.186563281640820496e+05 4.108159365672409136e-02
2.186583291645823047e+05 6.987518631945056034e-03
2.186603301650825306e+05 2.729556962719861032e-04
2.186623311655827856e+05 5.070480202956219144e-03
2.186643321660830406e+05 1.860890984546555854e-03
2.186663331665832957e+05 -1.007507081075808414e-02
2.186683341670835507e+05 2.388794771249003537e-02
2.186703351675838057e+05 5.841708717440972226e-02
2.186723361680840317e+05 3.715617606287761367e-03
2.186743371685842867e+05 9.780822627364210708e-04
2.186763381690845417e+05 8.144878852134902064e-03
2.186783391695847968e+05 1.698982688906962996e-02
2.186803401700850518e+05 1.334439842570537826e-01
2.186823411705853068e+05 5.798876938376715945e-02
2.186843421710855328e+05 2.867591861651450427e-02
2.186863431715857878e+05 9.198167813742042648e-03
2.186883441720860428e+05 2.861033363401098081e-03
2.186903451725862978e+05 -1.301438257611834618e-04
2.186923461730865529e+05 -1.358221587830106374e-02
2.186943471735868079e+05 1.183070061031149534e-02
2.186963481740870338e+05 1.010205848121093668e-03
2.186983491745872889e+05 -4.002367462924390391e-03
2.187003501750875439e+05 -6.312917176927238840e-03
2.187023511755877989e+05 -2.384313843917401556e-03
2.187043521760880540e+05 -1.322928245245506319e-02
2.187063531765882799e+05 -1.072944791446636507e-02
2.187083541770885349e+05 -8.475047006949216685e-03
2.187103551775887900e+05 -2.128662288482757129e-03
2.187123561780890450e+05 1.241493879159335590e-03
2.187143571785893000e+05 2.831866294185610058e-03
2.187163581790895551e+05 1.070109917443528397e-04
2.187183591795897810e+05 7.301384459507293499e-03
2.187203601800900360e+05 -9.581920468673786259e-03
2.187223611805902910e+05 -7.436597100196493983e-03
2.187243621810905461e+05 5.645274609561659433e-03
2.187263631815908011e+05 -8.068636174049672802e-03
2.187283641820910561e+05 1.381530285682038353e-02
2.187303651825912821e+05 5.223914392328497108e-02
2.187323661830915371e+05 7.135987228893714632e-03
2.187343671835917921e+05 2.458989008884901462e-02
2.187363681840920472e+05 1.187313460467230714e-01
2.187383691845923022e+05 1.322105459182701392e-01
2.187403701850925572e+05 2.609438268338380024e-02
2.187423711855927831e+05 -8.602784329947116976e-03
2.187443721860930382e+05 -3.289574743437018080e-03
2.187463731865932932e+05 -1.586855299528028285e-02
2.187483741870935482e+05 -2.580172299495944906e-03
2.187503751875938033e+05 -3.090616489299374912e-03
2.187523761880940583e+05 6.951286163679522290e-03
2.187543771885942842e+05 1.029505282575425909e-02
2.187563781890945393e+05 -5.583818023700178913e-03
2.187583791895947943e+05 2.170585929038956752e-02
2.187603801900950493e+05 -1.025176946360642667e-02
2.187623811905953044e+05 1.761809309518825965e-03
2.187643821910955594e+05 1.404370183446680643e-03
2.187663831915957853e+05 -4.740718172612692904e-03
2.187683841920960404e+05 -2.161230786509568333e-02
2.187703851925962954e+05 1.290813959482821870e-02
2.187723861930965504e+05 5.670658151882822240e-02
2.187743871935968054e+05 1.096035602937008024e-01
2.187763881940970605e+05 4.050034320641396346e-02
2.187783891945972864e+05 1.134466373260887596e-02
2.187803901950975414e+05 -1.120366422028496768e-02
2.187823911955977965e+05 -4.431837513347228544e-03
2.187843921960980515e+05 1.694268570434864785e-02
2.187863931965983065e+05 4.643156590999458744e-04
2.187883941970985616e+05 -1.910709478010427786e-02
2.187903951975987875e+05 9.583540566977550180e-04
2.187923961980990425e+05 1.126180276907434892e-02
2.187943971985992976e+05 -8.987825685557247757e-03
2.187963981990995526e+05 4.761288242804034496e-03
2.187983991995998076e+05 -2.634489317002040865e-02
2.188004002001000626e+05 -1.913534853128636554e-02
2.188024012006002886e+05 6.372894774324878130e-03
2.188044022011005436e+05 -6.991241240263186552e-03
2.188064032016007986e+05 -5.045246366841370407e-03
2.188084042021010537e+05 2.682937204642759157e-03
2.188104052026013087e+05 1.327276578894547162e-03
2.188124062031015637e+05 -2.265324358857442877e-03
2.188144072036017897e+05 1.618984126188828185e-02
2.188164082041020447e+05 1.650074548405483510e-02
2.188184092046022997e+05 1.582719375689658342e-02
2.188204102051025548e+05 8.306128437132007103e-03
2.188224112056028098e+05 5.634227945913788602e-03
2.188244122061030648e+05 -3.046099784155807330e-02
2.188264132066032907e+05 1.517264805987913329e-02
2.188284142071035458e+05 1.184732979569164818e-01
2.188304152076038008e+05 2.372835356753503211e-01
2.188324162081040558e+05 8.073250768955753109e-02
2.188344172086043109e+05 -5.193563019858510668e-03
2.188364182091045659e+05 -8.914701755305296307e-03
2.188384192096047918e+05 -5.700509529647540541e-03
2.188404202101050469e+05 2.347402078462045624e-03
2.188424212106053019e+05 2.867616258958885066e-03
2.188444222111055569e+05 -2.789163257708902281e-03
2.188464232116058120e+05 1.202830801975611139e-03
2.188484242121060670e+05 -1.254837944093160212e-02
2.188504252126062929e+05 -1.883981559812492870e-03
2.188524262131065479e+05 5.721502524584563994e-03
2.188544272136068030e+05 1.327256795916073942e-02
2.188564282141070580e+05 3.001009162818189108e-02
2.188584292146073130e+05 2.256093509987415827e-03
2.188604302151075681e+05 2.210310679451600244e-02
2.188624312156077940e+05 -1.020953593788223417e-02
2.188644322161080490e+05 -5.036388551115200500e-03
2.188664332166083041e+05 -1.932123104827436488e-02
2.188684342171085591e+05 -1.836436600061222210e-02
2.188704352176088141e+05 -9.233442985551227125e-03
2.188724362181090401e+05 -6.621193880552295186e-04
2.188744372186092951e+05 -1.014616889500044236e-02
2.188764382191095501e+05 1.070904000732753221e-02
2.188784392196098051e+05 9.200834948548890224e-03
2.188804402201100602e+05 9.828467784910800004e-03
2.188824412206103152e+05 -7.437603982596052363e-03
2.188844422211105411e+05 1.794186366929852172e-02
2.188864432216107962e+05 -1.449168947490300438e-02
2.188884442221110512e+05 5.405296007574142240e-03
2.188904452226113062e+05 -5.645626408769480013e-03
2.188924462231115613e+05 -9.770039362286171009e-03
2.188944472236118163e+05 7.817133397679691675e-03
2.188964482241120422e+05 -1.750516555660661718e-03
2.188984492246122973e+05 3.450652342589047294e-02
2.189004502251125523e+05 1.675732267158175581e+00
2.189024512256128073e+05 3.951613105361350797e+00
2.189044522261130624e+05 1.090004234141327855e+00
2.189064532266133174e+05 -7.213204370295380266e-03
2.189084542271135433e+05 -4.557822077007068476e-04
2.189104552276137983e+05 -1.470968497896467039e-02
2.189124562281140534e+05 -1.357249250175878927e-02
2.189144572286143084e+05 -2.260572267748455974e-03
2.189164582291145634e+05 -8.750840700034455064e-03
2.189184592296148185e+05 -6.371174326263923278e-03
2.189204602301150444e+05 -1.672856324235262940e-02
2.189224612306152994e+05 -8.800306667889980228e-03
2.189244622311155545e+05 9.047598324961202056e-04
2.189264632316158095e+05 7.478891147051684946e-04
2.189284642321160645e+05 6.531923834816126193e-03
2.189304652326163196e+05 -6.633956035452956423e-03
2.189324662331165455e+05 -8.170070616079230796e-03
2.189344672336168005e+05 -1.803141252536114014e-02
2.189364682341170555e+05 -1.654803502811073510e-02
2.189384692346173106e+05 -6.957481490057829988e-03
2.189404702351175656e+05 -1.694146026130425838e-03
2.189424712356178206e+05 4.534777200164527566e-03
2.189444722361180466e+05 5.126113908295358915e-03
2.189464732366183016e+05 3.176902793338691727e-03
2.189484742371185566e+05 -3.613376699679312493e-03
2.189504752376188117e+05 -1.509652038013529346e-02
2.189524762381190667e+05 -6.093001484879892113e-03
2.189544772386193217e+05 4.135083895094972435e-03
2.189564782391195477e+05 -9.941053380119675362e-03
2.189584792396198027e+05 -1.423337279080678225e-02
2.189604802401200577e+05 -1.016972669440505649e-02
2.189624812406203127e+05 1.191945610640204184e-02
2.189644822411205678e+05 1.847467981519938240e-01
2.189664832416208228e+05 2.597829141686163745e-01
2.189684842421210487e+05 5.633022993865192257e-02
2.189704852426213038e+05 5.844271485174607796e-03
2.189724862431215588e+05 1.350239677526323496e-03
2.189744872436218138e+05 2.005031718692078593e-02
2.189764882441220689e+05 -6.231747280391029126e-03
2.189784892446223239e+05 5.318492396102449636e-03
2.189804902451225498e+05 -2.466208346841685523e-02
2.189824912456228049e+05 -1.423920842111005280e-02
2.189844922461230599e+05 -5.199636729664751898e-03
2.189864932466233149e+05 1.662590985891503450e-03
2.189884942471235699e+05 5.614779790934451911e-03
2.189904952476238250e+05 1.931667538413580146e-02
2.189924962481240509e+05 -1.665660877594677194e-02
2.189944972486243059e+05 -8.588636931839446721e-04
2.189964982491245610e+05 3.689504381832494576e-03
2.189984992496248160e+05 -3.267454867487728717e-03
2.190005002501250710e+05 -2.945965846244124296e-03
2.190025012506253261e+05 -3.000828614587044540e-03
2.190045022511255520e+05 -7.920908835333483316e-04
2.190065032516258070e+05 1.727889809675371702e-02
2.190085042521260621e+05 7.811539451710986480e-03
2.190105052526263171e+05 -6.587726598705826581e-03
2.190125062531265721e+05 -9.666189394795944578e-03
2.190145072536268272e+05 -3.777666106030318043e-03
2.190165082541270531e+05 3.484433403379883637e-03
2.190185092546273081e+05 1.432805758970802194e-02
2.190205102551275631e+05 1.317073933945921323e-02
2.190225112556278182e+05 1.873845733995958048e-03
2.190245122561280732e+05 8.752480451953911778e-03
2.190265132566283282e+05 -4.788461066272706006e-03
2.190285142571285542e+05 -5.346660824282877672e-03
2.190305152576288092e+05 1.855851321123241221e-02
2.190325162581290642e+05 4.098075225098625680e-04
2.190345172586293193e+05 -5.311069110354687921e-04
2.190365182591295743e+05 3.670670599475894282e-03
2.190385192596298293e+05 -1.114463587251133224e-02
2.190405202601300552e+05 1.456873387974368453e-02
2.190425212606303103e+05 2.112244671019351122e-02
2.190445222611305653e+05 1.358310334209681357e-04
2.190465232616308203e+05 -9.099208663422160212e-03
2.190485242621310754e+05 1.619344381806671340e-02
2.190505252626313013e+05 -8.551194392540478447e-04
2.190525262631315563e+05 -2.992741211657224017e-03
2.190545272636318114e+05 1.973930824993136782e-03
2.190565282641320664e+05 -4.761025367224562717e-03
2.190585292646323214e+05 1.525627122380408991e-02
2.190605302651325765e+05 1.743247283715216103e-02
2.190625312656328024e+05 -3.748389912276187293e-03
2.190645322661330574e+05 4.481067485942974264e-03
2.190665332666333125e+05 3.868883801296534031e-02
2.190685342671335675e+05 2.158118807473775880e-02
2.190705352676338225e+05 -3.104879189012937739e-03
2.190725362681340775e+05 9.701926469296763165e-04
2.190745372686343035e+05 1.283066942536170013e-03
2.190765382691345585e+05 3.363027014113213059e-02
2.190785392696348135e+05 5.846290649662667926e-02
2.190805402701350686e+05 1.196415973464507419e-02
2.190825412706353236e+05 4.004432672342865887e-03
2.190845422711355786e+05 -7.508432204396323431e-03
2.190865432716358046e+05 5.220227623754045837e-03
2.190885442721360596e+05 1.426365572577410236e-02
2.190905452726363146e+05 -2.751740101533835942e-03
2.190925462731365697e+05 2.501336097377311780e-03
2.190945472736368247e+05 -8.989248048304620750e-03
2.190965482741370797e+05 -4.443676731885865851e-03
2.190985492746373056e+05 -5.176303635712666690e-03
2.191005502751375607e+05 -1.639406929012680522e-02
2.191025512756378157e+05 2.545463961361914534e-03
2.191045522761380707e+05 -8.954245302606685802e-03
2.191065532766383258e+05 -6.031770494361370083e-03
2.191085542771385808e+05 1.648035421637451814e-02
2.191105552776388067e+05 -6.630256635080832711e-03
2.191125562781390618e+05 1.192160700881118689e-02
2.191145572786393168e+05 5.582266181864275166e-03
2.191165582791395718e+05 1.164714781420754346e-02
2.191185592796398269e+05 1.643103469073148358e-04
2.191205602801400819e+05 -2.244040728335608068e-03
2.191225612806403078e+05 2.800279036975974610e-04
2.191245622811405628e+05 2.712705338105253494e-02
2.191265632816408179e+05 1.163292482631811051e-02
2.191285642821410729e+05 7.529071320928040247e-03
2.191305652826413279e+05 -1.129604277489857679e-02
2.191325662831415830e+05 -1.357913121890634046e-02
2.191345672836418089e+05 8.895168593366534898e-03
2.191365682841420639e+05 5.297574663029218540e-03
2.191385692846423190e+05 9.783686024591240274e-03
2.191405702851425740e+05 -1.140015666473589984e-02
2.191425712856428290e+05 1.976300250643841031e-02
2.191445722861430841e+05 8.946459861313773047e-04
2.191465732866433100e+05 -2.857117552134775043e-02
